Year data collection,Placement test score (%),Proficiency,Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a
2012,29.2,1,15.0,6.0,9.0,0,0.0,3.0,3.0,4.0,4.0,3.5,2.2,2.2,2.6,2.4,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,62,0.49206349206349204,6,21.0,10,8.06,627.7068965517242,0.20689655172413793,0.41379310344827586,0.22413793103448276,0.017241379310344827,0.017241379310344827,0.15517241379310345,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.0,0.0,0.0
2012,29.2,1,18.0,6.0,12.0,0,0.0,2.0,3.0,2.0,1.0,2.0,1.8,1.4,2.6,2.0,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,32,0.6153846153846154,1,52.0,7,18.8,264.46875,0.375,0.28125,0.21875,0.0,0.03125,0.125,0.09375,0.0625,0.0625,0.0,0.0,0.0
2013,30.0,2,13.0,6.0,7.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,68,0.4689655172413793,4,36.25,29,12.33,296.2985074626866,0.40298507462686567,0.22388059701492538,0.2537313432835821,0.07462686567164178,0.07462686567164178,0.1044776119402985,0.029850746268656716,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.0,0.0
2012,30.0,2,13.0,6.0,7.0,0,0.0,3.0,4.0,4.0,4.0,3.75,1.8,2.0,2.0,2.0,13,1.8,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,75,0.3768844221105528,14,14.214285714285714,23,5.53,448.0,0.22388059701492538,0.31343283582089554,0.19402985074626866,0.04477611940298507,0.08955223880597014,0.11940298507462686,0.04477611940298507,0.04477611940298507,0.05970149253731343,0.0,0.0,0.0
2012,30.0,2,15.0,3.0,12.0,0,0.0,4.0,5.0,4.0,4.0,4.25,2.4,2.6,2.8,2.6,13,3.6,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,52,0.4406779661016949,11,10.727272727272727,14,3.8,431.3541666666667,0.2708333333333333,0.3333333333333333,0.1875,0.041666666666666664,0.10416666666666667,0.125,0.0625,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2012,30.0,2,16.0,8.0,8.0,0,0.0,3.0,3.0,4.0,3.0,3.25,2.2,2.4,2.4,2.2,13,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,52,0.5098039215686274,7,14.571428571428571,13,6.08,611.7291666666666,0.3541666666666667,0.375,0.22916666666666666,0.0,0.020833333333333332,0.10416666666666667,0.0625,0.0625,0.041666666666666664,0.0,0.0,0.0
2012,30.0,2,16.0,8.0,8.0,0,0.0,3.0,2.0,2.0,2.0,2.25,2.0,2.2,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,57,0.4789915966386555,8,14.875,21,4.52,479.3076923076923,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.019230769230769232,0.038461538461538464,0.11538461538461539,0.07692307692307693,0.057692307692307696,0.038461538461538464,0.0,0.0,0.0
2012,30.0,2,16.0,7.0,9.0,1,0.0,4.0,2.0,4.0,3.0,3.25,2.2,2.2,2.4,2.4,13,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,63,0.38181818181818183,10,16.5,21,6.11,468.43333333333334,0.25,0.3,0.21666666666666667,0.05,0.08333333333333333,0.13333333333333333,0.05,0.05,0.05,0.0,0.0,0.0
2012,30.0,2,17.0,12.0,5.0,0,0.0,3.0,2.0,4.0,4.0,3.25,3.2,3.2,3.4,3.2,13,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,70,0.43209876543209874,9,18.0,23,6.28,450.5,0.28125,0.328125,0.21875,0.03125,0.09375,0.078125,0.0625,0.046875,0.046875,0.0,0.0,0.0
2012,30.0,2,17.0,9.0,8.0,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.2,2.0,13,2.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,64,0.43243243243243246,7,21.142857142857142,16,7.9,438.4736842105263,0.2982456140350877,0.3333333333333333,0.21052631578947367,0.07017543859649122,0.08771929824561403,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.03508771929824561,0.0,0.0,0.0
2013,30.0,2,18.0,7.0,11.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.6,1.6,2.0,2.0,13,3.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,53,0.5047619047619047,10,10.5,28,3.68,399.98,0.38,0.24,0.24,0.08,0.08,0.12,0.02,0.08,0.04,0.0,0.0,0.0
2017,30.0,2,20.0,13.0,7.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.4,2.4,2.4,2.4,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,154,0.5185185185185185,2,148.5,20,57.52,528.5211267605633,0.24647887323943662,0.2746478873239437,0.2746478873239437,0.07042253521126761,0.056338028169014086,0.09154929577464789,0.06338028169014084,0.028169014084507043,0.04225352112676056,0.028169014084507043,0.0,0.0
2019,30.0,2,21.0,6.0,15.0,1,9.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,3.0,3.0,14,0.0,True,True,True,True,True,True,1,False,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0,1,62,0.6739130434782609,5,18.4,11,8.46,426.3114754098361,0.22950819672131148,0.19672131147540983,0.18032786885245902,0.16393442622950818,0.09836065573770492,0.09836065573770492,0.06557377049180328,0.01639344262295082,0.08196721311475409,0.0,0.0,0.0
2020,30.0,2,21.0,8.0,15.0,1,7.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,76,0.42696629213483145,8,22.25,19,8.46,269.59722222222223,0.2916666666666667,0.125,0.2638888888888889,0.125,0.125,0.1111111111111111,0.05555555555555555,0.013888888888888888,0.05555555555555555,0.013888888888888888,0.0,0.0
2017,30.0,2,22.0,12.0,10.0,0,0.0,3.0,3.0,4.0,3.0,3.25,1.0,1.0,1.0,1.0,14,2.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,87,0.435,6,33.333333333333336,23,12.59,374.50602409638554,0.27710843373493976,0.2289156626506024,0.26506024096385544,0.0963855421686747,0.07228915662650602,0.10843373493975904,0.08433734939759036,0.024096385542168676,0.04819277108433735,0.012048192771084338,0.0,0.0
2018,30.0,2,37.0,11.0,3.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,1.8,1.8,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,107,0.3767605633802817,14,20.285714285714285,37,7.83,274.59183673469386,0.29591836734693877,0.24489795918367346,0.30612244897959184,0.09183673469387756,0.061224489795918366,0.12244897959183673,0.061224489795918366,0.01020408163265306,0.05102040816326531,0.0,0.0,0.0
2012,30.8,2,16.0,4.0,12.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,2.4,2.0,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,53,0.5824175824175825,3,30.333333333333332,9,11.68,550.0392156862745,0.35294117647058826,0.23529411764705882,0.23529411764705882,0.0196078431372549,0.09803921568627451,0.13725490196078433,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.0196078431372549,0.0,0.0
2012,30.8,2,16.0,9.0,7.0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.2,2.2,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,69,0.42073170731707316,11,14.909090909090908,25,5.92,376.7142857142857,0.3333333333333333,0.23809523809523808,0.31746031746031744,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.06349206349206349,0.06349206349206349,0.031746031746031744,0.015873015873015872,0.0,0.0
2012,30.8,2,16.0,8.0,8.0,0,0.0,4.0,4.0,4.0,1.0,3.25,2.2,2.4,2.4,2.2,13,2.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,51,0.51,7,14.285714285714286,11,6.08,465.93617021276594,0.3404255319148936,0.2978723404255319,0.2765957446808511,0.0425531914893617,0.0,0.0851063829787234,0.0851063829787234,0.06382978723404255,0.0425531914893617,0.0,0.0,0.0
2012,30.8,2,16.0,7.0,9.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.2,2.0,2.0,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,37,0.5068493150684932,7,10.428571428571429,12,3.6,524.8055555555555,0.3055555555555556,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.0,0.0,0.0
2013,30.8,2,16.0,7.0,9.0,0,0.0,3.0,2.0,3.0,3.0,2.75,2.0,2.2,2.0,2.0,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,73,0.4591194968553459,11,14.454545454545455,41,5.36,605.9104477611941,0.29850746268656714,0.31343283582089554,0.19402985074626866,0.04477611940298507,0.13432835820895522,0.11940298507462686,0.04477611940298507,0.04477611940298507,0.029850746268656716,0.0,0.0,0.0
2012,30.8,2,17.0,7.0,10.0,0,0.0,2.0,1.0,1.0,3.0,1.75,1.8,1.6,2.0,2.0,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,77,0.4695121951219512,8,20.5,20,7.87,317.3611111111111,0.25,0.3055555555555556,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.027777777777777776,0.0,0.0,0.0
2012,31.7,2,12.0,3.0,9.0,0,0.0,6.0,5.0,4.0,5.0,5.0,2.8,2.6,3.0,3.0,13,2.6,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,53,0.5955056179775281,8,11.125,10,4.47,452.59574468085106,0.3404255319148936,0.3191489361702128,0.1702127659574468,0.0425531914893617,0.0851063829787234,0.0851063829787234,0.10638297872340426,0.06382978723404255,0.0425531914893617,0.0,0.0,0.0
2012,31.7,2,13.0,6.0,7.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,45,0.42452830188679247,11,9.636363636363637,12,3.4,710.5365853658536,0.24390243902439024,0.34146341463414637,0.24390243902439024,0.0,0.04878048780487805,0.14634146341463414,0.07317073170731707,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0
2012,31.7,2,13.0,5.0,8.0,0,0.0,1.0,1.0,1.0,2.0,1.25,1.8,2.0,2.2,2.0,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,33,0.4647887323943662,8,8.875,10,3.04,546.4285714285714,0.2857142857142857,0.32142857142857145,0.25,0.0,0.0,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0
2012,31.7,2,14.0,9.0,5.0,0,0.0,3.0,3.0,4.0,4.0,3.5,2.2,2.8,2.8,2.4,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,43,0.4942528735632184,7,12.428571428571429,11,4.36,312.5128205128205,0.3076923076923077,0.28205128205128205,0.23076923076923078,0.05128205128205128,0.02564102564102564,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.07692307692307693,0.0,0.0,0.0
2013,31.7,2,14.0,6.0,8.0,0,0.0,3.0,3.0,3.0,3.0,3.0,1.6,1.8,1.8,1.6,13,2.4,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,48,0.5217391304347826,6,15.333333333333334,14,5.32,318.8666666666667,0.26666666666666666,0.2,0.17777777777777778,0.044444444444444446,0.13333333333333333,0.1111111111111111,0.08888888888888889,0.08888888888888889,0.044444444444444446,0.0,0.0,0.0
2012,31.7,2,15.0,6.0,9.0,0,0.0,2.0,4.0,4.0,3.0,3.25,1.6,1.8,1.8,1.6,13,1.8,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,92,0.43601895734597157,14,15.071428571428571,31,5.38,452.84615384615387,0.358974358974359,0.3333333333333333,0.21794871794871795,0.02564102564102564,0.08974358974358974,0.08974358974358974,0.0641025641025641,0.05128205128205128,0.038461538461538464,0.0,0.0,0.0
2013,31.7,2,16.0,11.0,5.0,0,0.0,3.0,2.0,3.0,1.0,2.25,2.4,2.4,2.6,2.4,13,3.0,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0,0,69,0.46,6,25.0,21,8.72,563.9016393442623,0.29508196721311475,0.2459016393442623,0.22950819672131148,0.06557377049180328,0.04918032786885246,0.13114754098360656,0.09836065573770492,0.04918032786885246,0.03278688524590164,0.0,0.0,0.0
2012,31.7,2,16.0,8.0,8.0,0,0.0,4.0,4.0,4.0,4.0,4.0,2.6,2.4,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,66,0.39520958083832336,9,18.555555555555557,32,6.08,528.4833333333333,0.2833333333333333,0.31666666666666665,0.26666666666666666,0.03333333333333333,0.08333333333333333,0.06666666666666667,0.05,0.03333333333333333,0.05,0.0,0.0,0.0
2012,31.7,2,17.0,8.0,9.0,0,0.0,2.0,2.0,3.0,1.0,2.0,2.6,3.0,3.2,2.6,13,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,28,0.5957446808510638,4,11.75,10,3.92,260.16,0.48,0.44,0.08,0.04,0.0,0.08,0.04,0.08,0.08,0.0,0.0,0.0
2018,31.7,2,19.0,6.0,11.0,0,0.0,2.0,2.0,3.0,3.0,2.5,1.0,1.0,1.0,1.0,14,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,67,0.5,4,33.5,25,11.75,263.3225806451613,0.3387096774193548,0.3225806451612903,0.1935483870967742,0.06451612903225806,0.08064516129032258,0.0967741935483871,0.04838709677419355,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0
2019,31.7,2,19.0,9.0,11.0,0,0.0,2.0,2.0,3.0,3.0,2.5,2.0,2.0,2.0,2.0,3,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,59,0.6020408163265306,6,16.333333333333332,11,6.88,280.0175438596491,0.3157894736842105,0.24561403508771928,0.3157894736842105,0.07017543859649122,0.07017543859649122,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.03508771929824561,0.0,0.0,0.0
2018,31.7,2,19.0,6.0,13.0,0,0.0,2.0,2.0,3.0,3.0,2.5,1.0,1.0,1.0,1.0,14,3.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,66,0.6875,5,19.2,13,10.56,422.6290322580645,0.3709677419354839,0.3064516129032258,0.1774193548387097,0.14516129032258066,0.03225806451612903,0.11290322580645161,0.08064516129032258,0.0,0.06451612903225806,0.0,0.0,0.0
2018,31.7,2,20.0,8.0,12.0,1,1.0,4.0,4.0,3.0,3.0,3.5,2.0,2.2,2.2,2.0,14,3.2,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,103,0.4309623430962343,14,17.071428571428573,40,6.76,220.47916666666666,0.3229166666666667,0.19791666666666666,0.2916666666666667,0.0625,0.11458333333333333,0.08333333333333333,0.07291666666666667,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.0,0.0
2018,31.7,2,21.0,4.0,16.0,1,25.0,5.0,6.0,6.0,5.0,5.5,3.0,5.0,4.0,3.0,14,4.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,129,0.44947735191637633,11,26.09090909090909,48,7.36,454.3114754098361,0.3360655737704918,0.2459016393442623,0.2540983606557377,0.12295081967213115,0.06557377049180328,0.10655737704918032,0.06557377049180328,0.01639344262295082,0.040983606557377046,0.00819672131147541,0.0,0.0
2017,31.7,2,46.0,30.0,17.2,0,0.0,4.0,3.0,4.0,3.0,3.5,3.0,4.0,4.0,2.0,13,4.0,True,True,True,True,True,True,1,False,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,0,1,167,0.40240963855421685,24,17.291666666666668,97,6.42,324.2371794871795,0.3782051282051282,0.25,0.22435897435897437,0.10897435897435898,0.08333333333333333,0.08974358974358974,0.08974358974358974,0.02564102564102564,0.02564102564102564,0.00641025641025641,0.00641025641025641,0.0
2012,32.5,2,12.0,6.0,6.0,0,0.0,3.0,3.0,4.0,3.0,3.25,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,52,0.48598130841121495,7,15.285714285714286,15,5.24,542.5217391304348,0.2826086956521739,0.34782608695652173,0.2608695652173913,0.0,0.021739130434782608,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.0,0.0,0.0
2012,32.5,2,12.0,4.0,8.0,0,0.0,4.0,3.0,5.0,4.0,4.0,2.0,2.2,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,61,0.37888198757763975,7,23.0,18,8.16,443.4736842105263,0.21052631578947367,0.3684210526315789,0.17543859649122806,0.05263157894736842,0.10526315789473684,0.12280701754385964,0.017543859649122806,0.03508771929824561,0.07017543859649122,0.0,0.0,0.0
2012,32.5,2,13.0,9.0,4.0,0,0.0,1.0,3.0,2.0,3.0,2.25,2.6,2.6,2.8,2.6,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,0.5,5,12.8,10,4.48,848.34375,0.34375,0.4375,0.15625,0.09375,0.0,0.09375,0.0,0.0625,0.0625,0.0,0.0,0.0
2012,32.5,2,13.0,5.0,8.0,0,0.0,2.0,4.0,2.0,3.0,2.75,1.6,1.8,2.0,1.8,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,59,0.38064516129032255,10,15.5,13,5.68,478.05454545454546,0.2909090909090909,0.3090909090909091,0.23636363636363636,0.03636363636363636,0.09090909090909091,0.14545454545454545,0.03636363636363636,0.05454545454545454,0.03636363636363636,0.0,0.0,0.0
2012,32.5,2,13.0,4.0,9.0,0,0.0,3.0,3.0,4.0,3.0,3.25,2.0,2.2,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,96,0.4304932735426009,19,11.736842105263158,46,4.66,394.7674418604651,0.313953488372093,0.32558139534883723,0.1511627906976744,0.08139534883720931,0.10465116279069768,0.11627906976744186,0.046511627906976744,0.03488372093023256,0.046511627906976744,0.0,0.0,0.0
2012,32.5,2,14.0,9.0,5.0,0,0.0,4.0,3.0,4.0,2.0,3.25,2.6,2.6,2.8,2.6,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,67,0.4407894736842105,6,25.333333333333332,23,8.36,474.53225806451616,0.3709677419354839,0.3870967741935484,0.1774193548387097,0.016129032258064516,0.04838709677419355,0.12903225806451613,0.06451612903225806,0.04838709677419355,0.06451612903225806,0.0,0.0,0.0
2012,32.5,2,14.0,8.0,6.0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.4,2.4,2.6,2.4,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,52,0.43333333333333335,7,17.142857142857142,14,6.04,496.9375,0.3125,0.3125,0.25,0.0625,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0
2012,32.5,2,14.0,0.0,12.4,0,0.0,3.0,3.0,3.0,4.0,3.25,2.6,3.0,3.8,3.2,13,2.8,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,62,0.4,1,155.0,16,55.6,394.8965517241379,0.27586206896551724,0.3620689655172414,0.22413793103448276,0.0,0.017241379310344827,0.13793103448275862,0.06896551724137931,0.05172413793103448,0.06896551724137931,0.0,0.0,0.0
2012,32.5,2,15.0,6.0,9.0,0,0.0,2.0,2.0,2.0,2.0,2.0,1.4,2.4,2.4,1.8,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,68,0.37158469945355194,11,16.636363636363637,23,5.8,728.7540983606557,0.22950819672131148,0.3114754098360656,0.21311475409836064,0.01639344262295082,0.06557377049180328,0.14754098360655737,0.08196721311475409,0.06557377049180328,0.03278688524590164,0.0,0.0,0.0
2012,32.5,2,17.0,6.0,11.0,0,0.0,2.0,1.0,3.0,2.0,2.0,2.2,1.4,2.2,2.0,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,74,0.45962732919254656,7,23.0,15,8.36,546.0,0.30434782608695654,0.3188405797101449,0.2318840579710145,0.07246376811594203,0.07246376811594203,0.11594202898550725,0.057971014492753624,0.043478260869565216,0.028985507246376812,0.0,0.0,0.0
2012,32.5,2,17.0,6.0,11.0,0,0.0,1.0,1.0,3.0,3.0,2.0,1.6,1.4,2.2,2.0,13,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,33,0.4925373134328358,3,22.333333333333332,9,7.88,205.48387096774192,0.41935483870967744,0.45161290322580644,0.12903225806451613,0.03225806451612903,0.0,0.06451612903225806,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0
2013,32.5,2,17.0,8.0,9.0,0,0.0,3.0,4.0,4.0,5.0,4.0,2.2,3.6,3.6,3.4,13,2.2,True,True,True,True,True,True,1,False,3,1,0,0,0,1,0,0,0,0,1,0,0,3,0.0,0,0,67,0.4267515923566879,7,22.428571428571427,25,8.17,564.0483870967741,0.2903225806451613,0.3064516129032258,0.2903225806451613,0.03225806451612903,0.04838709677419355,0.11290322580645161,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.0,0.0,0.0
2012,33.3,2,14.0,8.0,6.0,0,0.0,2.0,1.0,1.0,2.0,1.5,2.2,2.2,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,9,0.9,2,5.0,1,3.6,146.88888888888889,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0
2013,33.3,2,14.0,5.0,9.0,0,0.0,4.0,2.0,3.0,5.0,3.5,2.4,2.4,2.8,2.6,13,2.4,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,55,0.41044776119402987,7,19.142857142857142,20,6.98,423.7169811320755,0.2641509433962264,0.2641509433962264,0.2830188679245283,0.05660377358490566,0.07547169811320754,0.09433962264150944,0.03773584905660377,0.05660377358490566,0.018867924528301886,0.0,0.018867924528301886,0.0
2012,33.3,2,15.0,7.0,8.0,0,0.0,3.0,4.0,3.0,3.0,3.25,1.6,2.0,1.8,1.6,13,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,55,0.47413793103448276,8,14.5,21,4.84,393.08,0.28,0.3,0.2,0.02,0.12,0.1,0.06,0.04,0.04,0.0,0.0,0.0
2012,33.3,2,16.0,6.0,10.0,0,0.0,3.0,3.0,3.0,3.0,3.0,2.2,2.4,2.4,2.2,13,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,64,0.41830065359477125,10,15.3,24,5.85,541.0862068965517,0.27586206896551724,0.27586206896551724,0.22413793103448276,0.06896551724137931,0.08620689655172414,0.10344827586206896,0.05172413793103448,0.05172413793103448,0.034482758620689655,0.0,0.0,0.0
2012,33.3,2,16.0,9.0,7.0,0,0.0,1.0,1.0,1.0,1.0,1.0,2.2,2.2,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,52,0.3851851851851852,9,15.0,15,5.32,502.53061224489795,0.2653061224489796,0.32653061224489793,0.30612244897959184,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.0,0.0,0.0
2012,33.3,2,17.0,7.0,10.0,0,0.0,2.0,2.0,3.0,3.0,2.5,2.0,2.0,2.2,2.0,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,64,0.4,13,12.307692307692308,21,4.89,609.3103448275862,0.27586206896551724,0.3103448275862069,0.1724137931034483,0.08620689655172414,0.08620689655172414,0.13793103448275862,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0
2013,33.3,2,17.0,3.0,14.0,0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.2,13,2.6,True,True,True,True,True,True,1,False,3,1,0,0,0,1,0,0,0,0,1,0,0,3,1.0,0,0,64,0.5378151260504201,11,10.818181818181818,28,3.48,513.1186440677966,0.3898305084745763,0.3220338983050847,0.22033898305084745,0.05084745762711865,0.05084745762711865,0.1694915254237288,0.03389830508474576,0.05084745762711865,0.03389830508474576,0.0,0.0,0.0
